account_id,ticket_id,ticket_created_date,ticket_resolved_date,priority,product_area,contact_channel,reported_by,customer_tier,company_size,region,users_affected,error_rate_pct,downtime_minutes,payment_impact,security_incident,data_loss,customer_sentiment,tickets_last_30_days,data_source
ACCT-041,TKT-681866,2024-12-22,2024-12-24 02:24:19,low,Billing,Email,Support Staff,Plus,Large,AMER,179,0.88,0,0,0,0,positive,3,Support
ACCT-036,TKT-461083,2024-10-08,2024-10-09 02:47:39,low,Mobile App,Email,Support Staff,Plus,Small,AMER,4,0.0,20,0,0,0,neutral,2,Support
ACCT-025,TKT-791308,2024-07-12,2024-07-15 11:58:36,low,Billing,Web Portal,Support Staff,Basic,Small,EMEA,31,2.6,0,0,0,0,neutral,1,Support
ACCT-010,TKT-833281,2023-09-30,2023-10-03 13:54:43,low,Data Pipeline,Web Portal,Support Staff,Plus,Medium,EMEA,27,3.26,0,0,0,0,neutral,3,Support
ACCT-041,TKT-924265,2023-11-13,2023-11-13 12:56:59,low,Notifications,Web Portal,Support Staff,Basic,Small,APAC,13,8.64,0,0,0,0,negative,1,Support
ACCT-041,TKT-817817,2024-05-12,2024-05-15 23:03:12,low,Analytics Dashboard,Live Chat,Executive,Plus,Small,APAC,7,0.93,1,0,0,0,negative,2,Support
ACCT-010,TKT-105547,2023-07-24,2023-07-24 18:14:59,low,Billing,Web Portal,DevOps,Plus,Medium,EMEA,87,2.11,0,0,0,0,neutral,6,Support
ACCT-019,TKT-729402,2023-09-02,2023-09-06 03:16:43,low,Billing,Email,Support Staff,Basic,Small,APAC,3,1.85,0,0,0,0,neutral,3,Support
ACCT-036,TKT-488848,2024-08-19,2024-08-19 11:54:26,low,Analytics Dashboard,Web Portal,Support Staff,Basic,Small,APAC,0,1.61,13,0,0,0,neutral,3,Support
ACCT-020,TKT-520106,2023-08-21,2023-08-23 17:47:26,low,Mobile App,Live Chat,Support Staff,Basic,Small,APAC,8,0.0,16,0,0,0,neutral,2,Support
ACCT-010,TKT-726495,2025-02-18,2025-02-21 00:09:04,low,Analytics Dashboard,Email,Support Staff,Enterprise,Medium,EMEA,10,1.01,0,0,0,0,neutral,1,Support
ACCT-026,TKT-771394,2023-07-29,2023-08-03 09:54:53,low,Analytics Dashboard,Live Chat,DevOps,Enterprise,Medium,EMEA,6,2.67,11,0,0,0,neutral,4,Support
ACCT-078,TKT-788793,2024-10-19,2024-10-20 21:33:49,low,Billing,Web Portal,Support Staff,Basic,Small,EMEA,9,5.31,0,0,0,0,neutral,0,Support
ACCT-060,TKT-728636,2024-11-12,2024-11-13 05:52:37,low,Analytics Dashboard,Email,Support Staff,Basic,Small,AMER,10,0.39,3,0,0,0,positive,4,Support
ACCT-076,TKT-277715,2024-11-04,2024-11-06 06:15:25,low,Mobile App,Phone,Product Manager,Plus,Large,AMER,38,3.79,1,0,0,0,,6,Support
ACCT-062,TKT-265092,2023-07-07,2023-07-08 13:12:12,low,Authentication,Live Chat,DevOps,Basic,Medium,APAC,45,0.97,0,0,0,0,neutral,2,Support
ACCT-011,TKT-470281,2023-08-28,2023-09-03 14:46:40,low,Notifications,Web Portal,Support Staff,Plus,Medium,APAC,39,10.59,0,0,0,0,negative,2,Support
ACCT-045,TKT-116112,2024-07-09,2024-07-10 17:57:32,low,Analytics Dashboard,Live Chat,Product Manager,Plus,Medium,APAC,29,2.9,2,0,0,0,positive,4,Support
ACCT-062,TKT-861411,2023-08-10,2023-08-15 01:31:43,low,Mobile App,Web Portal,DevOps,Basic,Small,APAC,3,8.39,2,0,0,0,negative,1,Support
ACCT-036,TKT-955129,2024-12-24,2024-12-29 00:20:43,low,Notifications,Live Chat,Support Staff,Plus,Medium,APAC,8,2.03,0,0,0,0,neutral,3,Support
ACCT-041,TKT-576849,2024-03-10,2024-03-11 00:13:03,low,Analytics Dashboard,Live Chat,DevOps,Basic,Medium,APAC,20,1.66,0,0,0,0,neutral,0,Support
ACCT-102,TKT-526911,2024-07-18,2024-07-20 13:25:25,low,Notifications,Live Chat,Support Staff,Plus,Small,AMER,19,6.27,0,0,0,0,neutral,1,Support
ACCT-035,TKT-408545,2024-10-31,2024-10-31 13:29:01,low,Mobile App,Email,Support Staff,Plus,Medium,AMER,12,2.73,0,0,0,0,neutral,1,Support
ACCT-076,TKT-370211,2024-05-14,2024-05-19 10:22:24,low,Analytics Dashboard,Live Chat,Support Staff,Plus,Medium,APAC,2,0.52,0,0,0,0,neutral,5,Support
ACCT-010,TKT-827912,2024-12-02,2024-12-06 01:20:27,low,Notifications,Email,Support Staff,Plus,Small,APAC,9,5.87,0,0,0,0,neutral,4,Support
ACCT-062,TKT-907369,2024-08-27,2024-09-01 17:53:00,low,Notifications,Web Portal,Finance,Plus,Small,AMER,9,2.87,0,0,0,0,positive,2,Support
ACCT-076,TKT-581137,2024-02-05,2024-02-08 15:29:58,low,Authentication,Email,Product Manager,Plus,Medium,EMEA,60,2.71,0,0,0,0,neutral,3,Support
ACCT-035,TKT-605382,2024-09-14,2024-09-18 19:25:04,low,Analytics Dashboard,Web Portal,Support Staff,Basic,Small,APAC,8,5.41,4,0,0,0,neutral,1,Support
ACCT-062,TKT-926965,2023-09-28,2023-09-29 03:10:37,low,Notifications,Email,Support Staff,Basic,Small,APAC,3,13.54,0,0,0,0,neutral,2,Support
ACCT-071,TKT-431067,2024-01-12,2024-01-15 03:05:12,low,Mobile App,Live Chat,Support Staff,Basic,Small,APAC,1,2.61,6,0,0,0,positive,4,Support
ACCT-056,TKT-110195,2024-07-27,2024-08-01 13:29:47,low,Notifications,Live Chat,Support Staff,Basic,Small,APAC,5,2.26,3,0,0,0,neutral,2,Support
ACCT-041,TKT-806423,2024-02-25,2024-02-26 02:16:22,low,Billing,Email,Executive,Plus,Small,AMER,1,3.55,11,0,0,0,neutral,2,Support
ACCT-020,TKT-599704,2024-05-16,2024-05-16 10:52:27,low,Analytics Dashboard,Email,Support Staff,Plus,Small,AMER,3,5.42,15,0,0,0,neutral,2,Support
ACCT-035,TKT-382146,2024-04-17,2024-04-18 12:34:17,low,Authentication,Live Chat,Support Staff,Basic,Small,APAC,0,6.62,0,0,0,0,neutral,2,Support
ACCT-043,TKT-299405,2023-12-05,2023-12-10 10:24:36,low,Mobile App,Web Portal,DevOps,Basic,Small,APAC,6,5.57,7,0,0,0,neutral,3,Support
ACCT-025,TKT-353814,2024-10-23,2024-10-26 12:11:18,low,Analytics Dashboard,Web Portal,Product Manager,Plus,Small,APAC,3,0.52,0,0,0,0,neutral,0,Support
ACCT-076,TKT-361824,2024-02-27,2024-02-27 22:24:55,low,Analytics Dashboard,Email,DevOps,Basic,Small,APAC,5,3.93,0,0,0,0,neutral,3,Support
ACCT-011,TKT-225701,2025-02-23,2025-02-24 12:49:29,low,Notifications,Email,Support Staff,Basic,Small,APAC,4,10.93,0,0,0,0,neutral,3,Support
ACCT-065,TKT-743644,2023-08-20,2023-08-23 02:55:42,low,Billing,Web Portal,Finance,Basic,Medium,APAC,0,0.0,0,0,0,0,neutral,2,Support
ACCT-078,TKT-144316,2023-06-07,2023-06-10 16:37:52,low,Billing,Phone,DevOps,Plus,Small,AMER,3,0.59,6,0,0,0,neutral,2,Support
ACCT-037,TKT-702427,2024-10-06,2024-10-07 14:22:44,low,Mobile App,Phone,Support Staff,Plus,Medium,EMEA,34,3.78,0,0,0,0,neutral,3,Support
ACCT-025,TKT-635962,2024-03-08,2024-03-10 03:21:23,low,Analytics Dashboard,Phone,DevOps,Plus,Large,AMER,48,4.94,0,0,0,0,positive,7,Support
ACCT-060,TKT-234475,2024-03-13,2024-03-14 17:09:32,low,Authentication,Live Chat,DevOps,Plus,Medium,AMER,15,2.14,0,0,0,0,negative,3,Support
ACCT-026,TKT-667036,2023-07-26,2023-07-28 07:25:42,low,Mobile App,Email,Support Staff,Basic,Small,APAC,4,1.37,0,0,0,0,negative,0,Support
ACCT-056,TKT-819678,2023-07-04,2023-07-06 04:42:03,low,Notifications,Web Portal,Support Staff,Enterprise,Medium,EMEA,25,1.45,2,0,0,0,neutral,4,Support
ACCT-041,TKT-643377,2023-11-26,2023-11-27 23:34:06,low,Notifications,Web Portal,Support Staff,Plus,Small,AMER,1,5.04,0,0,0,0,neutral,0,Support
ACCT-077,TKT-806848,2024-09-14,,low,Billing,Live Chat,Support Staff,Plus,Small,AMER,15,3.9,0,0,0,0,positive,2,Support
ACCT-076,TKT-479167,2024-01-02,2024-01-03 15:13:48,low,Analytics Dashboard,Email,Support Staff,Plus,Medium,APAC,32,1.0,0,0,0,0,neutral,3,Support
ACCT-035,TKT-375617,2025-02-17,2025-02-21 11:14:29,low,Analytics Dashboard,Live Chat,Support Staff,Enterprise,Medium,EMEA,83,1.01,0,0,0,0,neutral,2,Support
ACCT-053,TKT-459762,2024-01-29,2024-01-30 04:16:51,low,Authentication,Web Portal,DevOps,Basic,Small,APAC,5,12.32,0,0,0,0,positive,2,Support
ACCT-076,TKT-539450,2024-06-09,2024-06-09 20:19:55,low,Mobile App,Live Chat,Product Manager,Plus,Medium,AMER,27,0.0,11,0,0,0,negative,3,Support
ACCT-064,TKT-572623,2024-06-16,2024-06-17 13:44:59,low,Authentication,Web Portal,Support Staff,Basic,Small,APAC,8,2.23,14,0,0,0,neutral,2,Support
ACCT-010,TKT-819335,2023-12-02,2023-12-04 12:59:10,low,Billing,Email,Product Manager,Basic,Small,APAC,17,0.0,0,0,0,0,neutral,1,Support
ACCT-079,TKT-943146,2024-01-21,2024-01-25 01:32:18,low,Notifications,Email,Support Staff,Plus,Medium,EMEA,54,3.05,0,0,0,0,neutral,1,Support
ACCT-079,TKT-305587,2024-01-28,2024-01-30 10:59:54,low,Notifications,Email,Finance,Plus,Medium,AMER,45,1.08,0,0,0,0,positive,6,Support
ACCT-010,TKT-595962,2023-10-28,2023-10-31 22:54:15,low,Mobile App,Email,Product Manager,Basic,Small,APAC,10,0.0,0,0,0,0,negative,3,Support
ACCT-025,TKT-990649,2023-06-10,2023-06-10 19:40:20,low,Notifications,Web Portal,Executive,Plus,Small,APAC,14,3.37,0,0,0,0,neutral,2,Support
ACCT-020,TKT-610258,2024-11-11,2024-11-13 08:24:41,low,Mobile App,Email,Finance,Basic,Small,APAC,1,4.52,0,0,0,0,neutral,2,Support
ACCT-048,TKT-150026,2024-04-03,2024-04-04 02:31:45,low,Analytics Dashboard,Live Chat,Support Staff,Plus,Large,EMEA,175,0.57,0,0,0,0,neutral,10,Support
ACCT-036,TKT-325933,2024-07-12,2024-07-12 12:50:15,low,Notifications,Live Chat,Finance,Basic,Medium,APAC,23,1.52,13,0,0,0,neutral,5,Support
ACCT-103,TKT-571706,2024-02-16,2024-02-18 01:44:02,low,Notifications,Live Chat,Product Manager,Basic,Small,AMER,9,1.65,36,0,0,0,neutral,3,Support
ACCT-083,TKT-684572,2024-05-08,2024-05-09 03:21:44,low,Analytics Dashboard,Email,Support Staff,Plus,Small,APAC,5,2.23,11,0,0,0,neutral,1,Support
ACCT-010,TKT-468145,2024-02-19,2024-02-20 11:37:10,low,Notifications,Live Chat,Support Staff,Plus,Small,AMER,14,6.43,0,0,0,0,neutral,4,Support
ACCT-077,TKT-780663,2025-02-10,2025-02-10 21:41:58,low,Analytics Dashboard,Live Chat,Executive,Basic,Medium,APAC,8,1.18,0,0,0,0,negative,0,Support
ACCT-072,TKT-472358,2024-12-03,2024-12-03 19:29:10,low,Notifications,Email,Support Staff,Basic,Small,APAC,5,1.57,15,0,0,0,neutral,3,Support
ACCT-064,TKT-872303,2024-04-28,2024-05-01 02:33:11,low,Analytics Dashboard,Email,Product Manager,Plus,Large,AMER,99,1.1,0,0,0,0,negative,6,Support
ACCT-025,TKT-400441,2024-08-31,2024-09-04 17:41:42,low,Mobile App,Email,Support Staff,Enterprise,Medium,EMEA,20,2.14,0,0,0,0,negative,3,Support
ACCT-017,TKT-275715,2024-09-17,2024-09-19 20:47:59,low,Analytics Dashboard,Email,Finance,Plus,Medium,EMEA,104,2.03,0,0,0,0,neutral,1,Support
ACCT-078,TKT-524434,2024-05-11,2024-05-12 19:42:20,low,Notifications,Live Chat,DevOps,Plus,Medium,AMER,14,4.53,0,0,0,0,negative,2,Support
ACCT-041,TKT-428709,2023-08-13,2023-08-13 11:08:11,low,Authentication,Web Portal,Executive,Basic,Small,APAC,6,3.59,0,0,0,0,negative,3,Support
ACCT-035,TKT-734792,2024-04-20,2024-04-22 23:42:41,low,Mobile App,Web Portal,Support Staff,Basic,Small,APAC,5,2.19,0,0,0,0,negative,0,Support
ACCT-083,TKT-480805,2024-07-09,2024-07-10 04:27:25,low,Billing,Live Chat,DevOps,Enterprise,Large,AMER,56,2.74,0,0,0,0,negative,7,Support
ACCT-041,TKT-275445,2025-01-22,2025-01-24 06:51:36,low,Analytics Dashboard,Live Chat,Support Staff,Plus,Large,EMEA,314,1.08,0,0,0,0,neutral,6,Support
ACCT-114,TKT-346024,2023-12-06,2023-12-10 09:35:10,low,Analytics Dashboard,Live Chat,DevOps,Plus,Medium,APAC,16,7.2,0,0,0,0,neutral,2,Support
ACCT-083,TKT-183953,2024-02-13,2024-02-18 08:06:22,low,Analytics Dashboard,Email,Support Staff,Basic,Small,AMER,5,1.03,0,0,0,0,negative,3,Support
ACCT-025,TKT-166891,2024-01-02,2024-01-02 18:48:05,low,Analytics Dashboard,Email,DevOps,Plus,Medium,APAC,7,2.78,3,0,0,0,neutral,5,Support
ACCT-041,TKT-516297,2024-09-27,2024-09-29 10:09:19,low,Mobile App,Live Chat,Product Manager,Plus,Medium,AMER,13,2.58,14,0,0,0,neutral,3,Support
ACCT-083,TKT-375201,2024-11-18,2024-11-21 16:45:28,low,Mobile App,Web Portal,Support Staff,Basic,Small,APAC,8,2.67,12,0,0,0,negative,9,Support
ACCT-035,TKT-508783,2025-02-22,2025-02-22 17:45:47,low,Analytics Dashboard,Live Chat,Support Staff,Basic,Small,APAC,19,0.2,0,0,0,0,neutral,3,Support
ACCT-062,TKT-564687,2024-04-12,2024-04-13 00:30:08,low,Notifications,Email,Support Staff,Basic,Small,APAC,35,12.96,0,0,0,0,neutral,0,Support
ACCT-101,TKT-129959,2023-10-08,2023-10-08 15:38:39,low,Notifications,Web Portal,Support Staff,Basic,Small,APAC,3,1.44,28,0,0,0,neutral,1,Support
ACCT-077,TKT-440998,2023-07-06,2023-07-09 01:11:04,low,Notifications,Email,DevOps,Plus,Small,APAC,16,6.43,0,0,0,0,neutral,3,Support
ACCT-020,TKT-385647,2024-09-30,2024-10-02 00:40:58,low,Notifications,Phone,DevOps,Plus,Small,AMER,1,4.0,0,0,0,0,positive,1,Support
ACCT-041,TKT-831510,2024-12-13,2024-12-14 22:12:22,low,Notifications,Web Portal,Finance,Plus,Small,AMER,5,2.14,42,0,0,0,neutral,2,Support
ACCT-062,TKT-761701,2024-12-04,2024-12-04 19:42:40,low,Notifications,Web Portal,Product Manager,Basic,Small,APAC,2,2.06,63,0,0,0,negative,3,Support
ACCT-035,TKT-659713,2024-12-29,2024-12-30 21:07:42,low,Authentication,Web Portal,Product Manager,Plus,Medium,EMEA,10,0.59,12,0,0,0,neutral,3,Support
ACCT-073,TKT-338161,2024-04-13,2024-04-17 22:40:07,low,Analytics Dashboard,Email,Product Manager,Plus,Large,EMEA,181,4.24,0,0,0,0,negative,9,Support
ACCT-077,TKT-372427,2023-08-31,2023-09-01 21:52:45,low,Authentication,Live Chat,Product Manager,Enterprise,Large,AMER,0,9.08,0,0,0,0,negative,4,Support
ACCT-060,TKT-954987,2023-11-07,,low,Analytics Dashboard,Email,DevOps,Plus,Medium,APAC,36,2.63,0,0,0,0,neutral,2,Support
ACCT-043,TKT-108721,2023-10-18,2023-10-19 11:35:37,low,Analytics Dashboard,Live Chat,Support Staff,Enterprise,Medium,EMEA,33,0.81,5,0,0,0,neutral,2,Support
ACCT-035,TKT-109576,2024-10-16,2024-10-21 10:21:10,low,Notifications,Web Portal,Support Staff,Basic,Small,APAC,7,5.1,26,0,0,0,neutral,2,Support
ACCT-035,TKT-935471,2024-08-14,2024-08-17 22:31:34,low,Notifications,Email,Product Manager,Plus,Small,AMER,3,19.1,0,0,0,0,negative,2,Support
ACCT-018,TKT-687783,2023-06-08,2023-06-10 10:07:42,low,Mobile App,Web Portal,Product Manager,Plus,Small,AMER,1,1.19,0,0,0,0,neutral,0,Support
ACCT-045,TKT-872924,2024-08-21,2024-08-22 16:49:47,low,Authentication,Email,Support Staff,Basic,Small,APAC,5,8.14,9,0,0,0,neutral,2,Support
ACCT-028,TKT-183057,2024-07-04,2024-07-08 04:17:29,low,Analytics Dashboard,Live Chat,Product Manager,Enterprise,Medium,EMEA,24,1.83,1,0,0,0,neutral,2,Support
ACCT-076,TKT-938817,2024-08-06,2024-08-08 19:56:35,low,Authentication,Web Portal,DevOps,Basic,Small,AMER,7,2.66,0,0,0,0,neutral,4,Support
ACCT-041,TKT-398505,2025-02-17,2025-02-21 00:17:42,low,Authentication,Email,Support Staff,Basic,Small,AMER,44,7.86,0,0,0,0,negative,2,Support
ACCT-106,TKT-994940,2024-11-26,2024-11-30 00:31:31,low,Mobile App,Email,Support Staff,Basic,Small,APAC,5,6.25,0,0,0,0,negative,4,Support
ACCT-055,TKT-767830,2023-08-10,2023-08-10 20:11:44,low,Authentication,Email,Product Manager,Basic,Small,EMEA,18,2.64,0,0,0,0,positive,1,Support
ACCT-041,TKT-753004,2024-09-09,2024-09-11 18:56:03,low,Analytics Dashboard,Web Portal,DevOps,Basic,Small,AMER,7,1.35,0,0,0,0,neutral,3,Support
ACCT-025,TKT-152042,2024-10-16,,low,Analytics Dashboard,Live Chat,Support Staff,Basic,Medium,APAC,6,1.58,0,0,0,0,neutral,1,Support
ACCT-060,TKT-395818,2024-11-29,2024-11-29 06:05:10,low,Billing,Email,Support Staff,Basic,Small,EMEA,8,2.82,0,0,0,0,negative,3,Support
ACCT-041,TKT-108602,2024-03-02,2024-03-02 15:05:53,low,Billing,Web Portal,Support Staff,Plus,Small,APAC,12,1.84,0,0,0,0,neutral,3,Support
ACCT-063,TKT-327738,2024-01-25,,low,Mobile App,Email,Product Manager,Basic,Small,APAC,5,0.8,30,0,0,0,neutral,1,Support
ACCT-035,TKT-622605,2024-05-16,2024-05-17 19:32:12,low,Mobile App,Web Portal,Support Staff,Plus,Medium,EMEA,3,9.34,0,0,0,0,neutral,3,Support
ACCT-043,TKT-446290,2024-06-15,2024-06-17 00:17:26,low,Authentication,Email,Support Staff,Basic,Small,APAC,23,2.9,0,0,0,0,negative,8,Support
ACCT-060,TKT-158760,2023-08-22,2023-08-26 07:20:37,low,Notifications,Email,Support Staff,Plus,Small,AMER,0,2.71,39,0,0,0,neutral,1,Support
ACCT-083,TKT-592984,2024-02-28,2024-03-02 18:34:31,low,Mobile App,Live Chat,DevOps,Basic,Small,AMER,4,2.22,4,0,0,0,positive,4,Support
ACCT-060,TKT-956949,2023-12-03,2023-12-03 21:04:58,low,Analytics Dashboard,Phone,Support Staff,Basic,Small,AMER,2,1.53,0,0,0,0,positive,2,Support
ACCT-072,TKT-905459,2024-06-25,2024-06-29 04:15:25,low,Authentication,Live Chat,Support Staff,Plus,Medium,AMER,95,1.76,0,0,0,0,neutral,2,Support
ACCT-020,TKT-359168,2024-02-10,2024-02-11 15:47:18,low,Notifications,Web Portal,Support Staff,Plus,Medium,EMEA,4,0.6,12,0,0,0,neutral,3,Support
ACCT-076,TKT-198524,2023-07-05,2023-07-05 21:43:11,low,Analytics Dashboard,Web Portal,DevOps,Basic,Small,AMER,7,3.04,18,0,0,0,neutral,3,Support
ACCT-036,TKT-508024,2024-11-15,2024-11-18 01:31:53,low,Notifications,Web Portal,Finance,Plus,Medium,EMEA,61,2.26,0,0,0,0,neutral,3,Support
ACCT-060,TKT-863611,2024-04-15,2024-04-20 06:42:59,low,Notifications,Email,Support Staff,Basic,Small,EMEA,23,4.5,7,0,0,0,negative,3,Support
ACCT-036,TKT-228074,2023-07-14,2023-07-17 13:24:39,low,Analytics Dashboard,Phone,Support Staff,Plus,Medium,EMEA,66,2.23,0,0,0,0,,5,Support
ACCT-036,TKT-477934,2024-02-15,2024-02-17 02:15:53,low,Analytics Dashboard,Web Portal,Support Staff,Plus,Medium,APAC,18,5.0,0,0,0,0,neutral,2,Support
ACCT-075,TKT-218414,2023-07-24,2023-07-28 11:38:31,low,Mobile App,Web Portal,Support Staff,Basic,Small,APAC,11,4.71,13,0,0,0,neutral,4,Support
ACCT-036,TKT-275490,2024-01-28,2024-01-30 20:57:40,low,Authentication,Email,DevOps,Basic,Small,APAC,10,3.1,0,0,0,0,negative,1,Support
ACCT-022,TKT-354897,2024-03-09,2024-03-11 14:39:29,low,Billing,Email,Support Staff,Basic,Small,EMEA,36,1.8,10,0,0,0,neutral,3,Support
ACCT-018,TKT-824305,2023-06-10,2023-06-15 19:08:34,low,Mobile App,Live Chat,Support Staff,Enterprise,Large,AMER,30,2.17,0,0,0,0,positive,3,Support
ACCT-076,TKT-908239,2024-09-29,2024-10-02 04:45:15,low,Mobile App,Email,DevOps,Basic,Small,AMER,1,0.28,0,0,0,0,neutral,4,Support
ACCT-041,TKT-819265,2023-08-31,2023-09-01 02:19:00,low,Authentication,Web Portal,Support Staff,Basic,Small,EMEA,10,13.84,0,0,0,0,neutral,2,Support
ACCT-017,TKT-896456,2025-02-23,2025-02-24 11:02:37,low,Data Pipeline,Email,Product Manager,Plus,Medium,APAC,3,2.83,0,0,0,0,negative,2,Support
ACCT-017,TKT-835395,2023-08-01,2023-08-01 09:29:53,low,Analytics Dashboard,Web Portal,Product Manager,Basic,Small,APAC,8,0.37,0,0,0,0,neutral,2,Support
ACCT-018,TKT-343977,2024-12-01,2024-12-04 21:21:14,low,Analytics Dashboard,Phone,Finance,Enterprise,Medium,EMEA,14,2.54,0,0,0,0,neutral,4,Support
ACCT-076,TKT-893454,2024-04-20,2024-04-26 01:52:21,low,Mobile App,Live Chat,Support Staff,Basic,Small,APAC,0,6.26,2,0,0,0,negative,3,Support
ACCT-107,TKT-302338,2024-05-21,2024-05-24 23:54:51,low,Analytics Dashboard,Email,Support Staff,Basic,Small,APAC,1,2.08,0,0,0,0,neutral,3,Support
ACCT-041,TKT-241276,2023-06-22,2023-06-25 04:52:40,low,Notifications,Phone,Support Staff,Basic,Small,AMER,2,1.7,0,0,0,0,neutral,4,Support
ACCT-041,TKT-558752,2024-02-12,2024-02-16 19:57:51,low,Notifications,Web Portal,Support Staff,Basic,Small,APAC,1,3.54,0,0,0,0,neutral,4,Support
ACCT-111,TKT-298994,2024-12-24,2024-12-25 06:43:19,low,Analytics Dashboard,Live Chat,DevOps,Plus,Medium,APAC,23,3.07,0,0,0,0,positive,3,Support
ACCT-038,TKT-867979,2025-01-01,2025-01-01 20:34:39,low,Analytics Dashboard,Email,Support Staff,Plus,Medium,EMEA,43,0.14,0,0,0,0,neutral,3,Support
ACCT-041,TKT-681456,2024-09-22,2024-09-23 04:50:52,low,Billing,Email,Support Staff,Plus,Small,AMER,9,1.88,0,0,0,0,neutral,4,Support
ACCT-036,TKT-410035,2023-11-12,2023-11-12 10:16:02,low,Notifications,Live Chat,Support Staff,Plus,Medium,EMEA,62,1.75,0,0,0,0,neutral,2,Support
ACCT-058,TKT-913608,2024-02-25,2024-02-27 09:19:40,low,Authentication,Email,Support Staff,Basic,Small,APAC,11,16.37,0,0,0,0,neutral,3,Support
ACCT-026,TKT-119629,2024-10-31,2024-11-01 15:11:24,low,Authentication,Phone,Support Staff,Plus,Medium,EMEA,118,1.89,0,0,0,0,positive,4,Support
ACCT-069,TKT-350385,2025-02-24,2025-02-28 10:08:57,low,Notifications,Phone,Support Staff,Plus,Small,AMER,12,0.19,11,0,0,0,neutral,2,Support
ACCT-102,TKT-665136,2024-04-24,2024-04-27 09:39:32,low,Billing,Web Portal,Finance,Basic,Small,EMEA,3,1.55,41,0,0,0,negative,2,Support
ACCT-031,TKT-902930,2024-07-01,2024-07-01 20:52:18,low,Notifications,Web Portal,Support Staff,Plus,Medium,EMEA,13,2.6,3,0,0,0,positive,1,Support
ACCT-038,TKT-529711,2024-12-16,2024-12-16 17:39:42,low,Billing,Web Portal,Support Staff,Enterprise,Medium,EMEA,45,2.03,0,0,0,0,neutral,2,Support
ACCT-035,TKT-169918,2024-04-25,2024-04-25 13:49:47,low,Analytics Dashboard,Email,Support Staff,Basic,Small,APAC,13,2.43,0,0,0,0,neutral,2,Support
ACCT-018,TKT-132792,2023-07-15,2023-07-19 05:38:24,low,Mobile App,Email,DevOps,Basic,Small,AMER,2,6.76,28,0,0,0,neutral,0,Support
ACCT-020,TKT-133362,2023-12-24,2023-12-24 13:32:05,low,Mobile App,Email,Support Staff,Basic,Small,APAC,10,4.19,0,0,0,0,neutral,2,Support
ACCT-072,TKT-613707,2025-01-05,2025-01-07 22:09:40,low,Authentication,Web Portal,Support Staff,Enterprise,Medium,EMEA,0,2.66,0,0,0,0,positive,3,Support
ACCT-033,TKT-151470,2024-11-20,2024-11-22 19:45:45,low,Analytics Dashboard,Web Portal,Product Manager,Enterprise,Medium,EMEA,78,0.73,0,0,0,0,neutral,3,Support
ACCT-053,TKT-113721,2024-06-10,2024-06-10 23:42:02,low,Mobile App,Web Portal,Support Staff,Plus,Medium,EMEA,36,1.39,0,0,0,0,positive,3,Support
ACCT-036,TKT-972496,2023-12-31,2024-01-03 00:05:30,low,Authentication,Web Portal,Product Manager,Basic,Small,APAC,6,2.41,0,0,0,0,negative,5,Support
ACCT-058,TKT-478458,2023-08-21,2023-08-23 00:46:47,low,Mobile App,Email,Support Staff,Basic,Small,APAC,3,0.83,0,0,0,0,positive,3,Support
ACCT-043,TKT-961957,2024-12-23,2024-12-26 13:12:33,low,Notifications,Email,Support Staff,Basic,Medium,APAC,51,2.74,0,0,0,0,positive,1,Support
ACCT-043,TKT-746901,2024-06-12,2024-06-15 21:51:13,low,Notifications,Web Portal,Product Manager,Plus,Medium,APAC,18,3.5,0,0,0,0,neutral,3,Support
ACCT-041,TKT-974991,2024-02-28,2024-03-01 07:49:08,low,Authentication,Web Portal,Product Manager,Basic,Small,EMEA,16,4.66,0,0,0,0,negative,7,Support
ACCT-018,TKT-644719,2024-04-07,2024-04-07 11:02:11,low,Analytics Dashboard,Email,DevOps,Plus,Small,AMER,2,0.16,3,0,0,0,neutral,2,Support
ACCT-077,TKT-504048,2023-09-08,2023-09-08 13:01:53,low,Mobile App,Phone,Support Staff,Enterprise,Medium,EMEA,6,1.76,0,0,0,0,neutral,4,Support
ACCT-058,TKT-697717,2023-12-12,2023-12-12 21:10:02,low,Authentication,Web Portal,Support Staff,Basic,Small,APAC,3,3.21,0,0,0,0,neutral,3,Support
ACCT-025,TKT-882351,2023-12-01,2023-12-03 11:22:37,low,Analytics Dashboard,Live Chat,Support Staff,Enterprise,Medium,EMEA,36,1.22,0,0,0,0,neutral,4,Support
ACCT-076,TKT-807256,2023-09-17,2023-09-20 16:58:30,low,Analytics Dashboard,Phone,Executive,Plus,Medium,EMEA,6,1.18,0,0,0,0,neutral,2,Support
ACCT-038,TKT-209159,2024-09-12,2024-09-15 06:50:57,low,Analytics Dashboard,Phone,DevOps,Plus,Medium,APAC,16,1.61,0,0,0,0,neutral,6,Support
ACCT-043,TKT-629208,2023-11-18,2023-11-21 21:31:56,low,Analytics Dashboard,Web Portal,Support Staff,Plus,Medium,EMEA,22,0.75,7,0,0,0,negative,4,Support
ACCT-022,TKT-729057,2024-05-11,2024-05-14 00:20:25,low,Mobile App,Live Chat,DevOps,Basic,Medium,APAC,48,2.77,0,0,0,0,negative,0,Support
ACCT-035,TKT-676802,2024-08-27,2024-09-01 05:51:11,low,Authentication,Email,Support Staff,Basic,Small,APAC,4,12.7,7,0,0,0,positive,1,Support
