account_id,lead_id,campaign_name,campaign_channel,campaign_date,funnel_stage,customer_segment,annual_income,household_size,days_since_last_engagement,product_spend_tier1,product_spend_tier2,product_spend_tier3,campaign_spend,revenue_attributed,web_visits_per_month,campaign_response,Mkt_Src_Cd,complaint_flag,data_source
ACCT-012,LEAD-02814,NovaPulse Launch,Organic Search,2023-12-28,Prospect,Growth,30560.0,2,6,9,5,7,3146.94,0.0,7,0,SA,0,Marketing
ACCT-012,LEAD-02711,Digital Retarget,Organic Search,2023-12-28,Prospect,Growth,30560.0,2,6,9,5,7,2146.75,0.0,7,0,CA,0,Marketing
ACCT-012,LEAD-04320,NovaPulse Launch,Partner Referral,2023-09-20,Qualified Lead,Professional,60152.0,2,6,325,300,91,10818.11,0.0,3,0,ES,0,Marketing
ACCT-061,LEAD-10451,Digital Retarget,Organic Search,2023-09-02,Prospect,Professional,29672.0,3,6,9,3,8,3706.25,0.0,6,0,SA,0,Marketing
ACCT-012,LEAD-04198,Year-End Accelerator,Organic Search,2023-09-02,Prospect,Professional,29672.0,3,6,9,3,8,1135.21,0.0,6,0,ES,0,Marketing
ACCT-012,LEAD-10814,Digital Retarget,Partner Referral,2023-07-05,Closed Won,Professional,70321.0,1,6,303,751,191,10023.96,2786.7,4,1,ES,0,Marketing
ACCT-012,LEAD-00944,Q3 Growth Sprint,Partner Referral,2023-06-26,Qualified Lead,Professional,56181.0,2,6,121,69,48,8900.71,0.0,4,0,ES,0,Marketing
ACCT-012,LEAD-08151,Enterprise Expansion,Paid Social,2023-06-15,Qualified Lead,Starter,24279.0,1,6,16,21,108,2912.42,0.0,8,0,ES,0,Marketing
ACCT-012,LEAD-06184,Year-End Accelerator,Partner Referral,2023-05-27,Qualified Lead,Enterprise,68462.0,1,6,561,785,48,7175.53,0.0,1,0,ES,0,Marketing
ACCT-014,LEAD-03498,Q3 Growth Sprint,Partner Referral,2023-05-09,Closed Won,Enterprise,55424.0,2,6,462,184,107,6999.7,1816.42,6,1,ES,0,Marketing
ACCT-080,LEAD-02870,Q3 Growth Sprint,Partner Referral,2023-02-27,Qualified Lead,Professional,49094.0,2,6,376,38,69,13292.8,0.0,6,0,ES,0,Marketing
ACCT-017,LEAD-07342,Year-End Accelerator,Partner Referral,2023-02-14,Qualified Lead,Standard,59184.0,2,6,341,113,66,6957.64,0.0,5,0,ES,0,Marketing
ACCT-029,LEAD-01911,Enterprise Expansion,Partner Referral,2023-02-10,Qualified Lead,Professional,67430.0,1,6,595,291,121,11324.08,0.0,6,0,DE,0,Marketing
ACCT-052,LEAD-10862,Q3 Growth Sprint,Partner Referral,2023-01-20,Qualified Lead,Growth,30522.0,2,6,179,83,26,6458.61,0.0,2,0,ES,0,Marketing
ACCT-002,LEAD-02546,Q3 Growth Sprint,Email,2025-01-23,Lead,Standard,31878.0,2,7,23,5,23,2862.98,0.0,3,0,ES,0,Marketing
ACCT-012,LEAD-03005,NovaPulse Launch,Direct Mail,2024-11-27,Closed Won,Professional,83528.0,1,7,530,678,147,6788.18,3159.96,1,1,ES,0,Marketing
ACCT-081,LEAD-08318,Year-End Accelerator,Partner Referral,2024-07-22,Closed Won,Professional,90300.0,1,7,594,786,57,8457.91,2796.22,1,1,ES,0,Marketing
ACCT-012,LEAD-02930,Q3 Growth Sprint,Partner Referral,2024-07-02,Qualified Lead,Growth,68092.0,1,7,852,207,48,6879.29,0.0,5,0,SA,0,Marketing
ACCT-103,LEAD-08216,Q3 Growth Sprint,Direct Mail,2024-04-21,Qualified Lead,Growth,53761.0,3,7,158,76,71,7806.2,0.0,5,0,AU,0,Marketing
ACCT-012,LEAD-01212,Q3 Growth Sprint,Direct Mail,2024-02-17,Closed Won,Professional,52845.0,2,7,384,292,64,4127.14,1749.36,6,1,ES,0,Marketing
ACCT-012,LEAD-02541,Enterprise Expansion,Organic Search,2023-12-08,Prospect,Professional,24027.0,2,7,14,11,5,3958.42,0.0,8,0,ES,0,Marketing
ACCT-012,LEAD-10659,Enterprise Expansion,Paid Social,2023-11-02,Lead,Standard,7500.0,2,7,2,11,21,8576.6,0.0,7,0,IN,0,Marketing
ACCT-012,LEAD-10905,Digital Retarget,Partner Referral,2023-04-10,Opportunity,Professional,42586.0,3,7,194,56,0,9511.12,437.78,8,1,ES,0,Marketing
ACCT-012,LEAD-08910,Digital Retarget,Partner Referral,2023-04-10,Opportunity,Professional,42586.0,3,7,194,56,0,5250.99,420.92,8,1,ES,0,Marketing
ACCT-008,LEAD-07349,Digital Retarget,Organic Search,2023-03-11,Opportunity,Starter,9722.0,2,7,6,16,42,3147.55,207.34,8,1,ES,0,Marketing
ACCT-061,LEAD-07872,NovaPulse Launch,Direct Mail,2023-02-17,Closed Won,Enterprise,86836.0,1,7,179,273,63,6439.94,815.8,5,1,ES,0,Marketing
ACCT-012,LEAD-04290,NovaPulse Launch,Organic Search,2024-10-11,Prospect,Professional,30467.0,2,8,1,8,5,2422.27,0.0,7,0,CA,0,Marketing
ACCT-061,LEAD-07408,Year-End Accelerator,Paid Social,2024-09-24,Qualified Lead,Enterprise,54549.0,2,8,216,6,9,11276.73,0.0,7,0,SA,0,Marketing
ACCT-012,LEAD-09986,Digital Retarget,Paid Social,2024-09-14,Lead,Professional,19444.0,2,8,16,23,10,6381.16,113.82,7,1,SA,0,Marketing
ACCT-061,LEAD-08235,Enterprise Expansion,Partner Referral,2024-08-14,Qualified Lead,Growth,69245.0,2,8,428,214,61,4457.11,0.0,3,0,SA,0,Marketing
ACCT-012,LEAD-10949,NovaPulse Launch,Partner Referral,2024-07-02,Closed Won,Enterprise,72968.0,1,8,1092,592,55,14677.76,3899.42,3,1,ES,0,Marketing
ACCT-068,LEAD-07284,NovaPulse Launch,Organic Search,2024-06-19,Prospect,Professional,48686.0,4,8,10,7,1,1337.54,0.0,8,0,ES,0,Marketing
ACCT-014,LEAD-09529,NovaPulse Launch,Partner Referral,2024-06-13,Closed Won,Professional,73687.0,1,8,559,503,181,4900.54,3117.48,2,1,SA,0,Marketing
ACCT-012,LEAD-09930,NovaPulse Launch,Partner Referral,2024-05-19,Qualified Lead,Enterprise,82716.0,1,8,606,228,22,9627.02,0.0,2,0,CA,0,Marketing
ACCT-012,LEAD-10270,Year-End Accelerator,Organic Search,2024-04-13,Lead,Standard,35523.0,2,8,11,22,11,826.23,0.0,7,0,DE,0,Marketing
ACCT-003,LEAD-00760,Year-End Accelerator,Partner Referral,2024-02-13,Qualified Lead,Enterprise,60554.0,2,8,588,76,15,14907.09,0.0,6,0,SA,0,Marketing
ACCT-012,LEAD-05519,Digital Retarget,Direct Mail,2024-02-11,Closed Won,Professional,64090.0,2,8,316,161,135,7434.04,1434.51,5,1,SA,0,Marketing
ACCT-029,LEAD-00232,Year-End Accelerator,Partner Referral,2024-01-19,Qualified Lead,Professional,61559.0,2,8,279,88,34,4409.59,0.0,3,0,ES,0,Marketing
ACCT-012,LEAD-03009,NovaEdge Awareness,Partner Referral,2024-01-10,Closed Won,Enterprise,71670.0,1,8,1462,128,160,12985.72,3263.37,6,1,ES,0,Marketing
ACCT-061,LEAD-06518,Q3 Growth Sprint,Partner Referral,2023-12-11,Qualified Lead,Enterprise,67680.0,2,8,546,48,6,11599.24,0.0,5,0,AU,0,Marketing
ACCT-012,LEAD-10669,NovaEdge Awareness,Partner Referral,2023-11-13,Qualified Lead,Professional,54386.0,2,8,277,64,25,9106.46,0.0,3,0,ES,0,Marketing
ACCT-029,LEAD-05682,NovaPulse Launch,Partner Referral,2023-09-14,Qualified Lead,Enterprise,64108.0,2,8,948,86,21,6281.1,0.0,5,0,AU,0,Marketing
ACCT-012,LEAD-01570,Year-End Accelerator,Partner Referral,2023-08-11,Qualified Lead,Enterprise,69702.0,2,8,664,240,57,13016.69,0.0,4,0,ES,0,Marketing
ACCT-012,LEAD-01497,Enterprise Expansion,Paid Social,2023-07-08,Qualified Lead,Professional,47958.0,2,8,268,88,22,11802.45,0.0,5,0,SA,0,Marketing
ACCT-030,LEAD-09723,Enterprise Expansion,Partner Referral,2023-06-28,Closed Won,Professional,67716.0,2,8,530,217,56,5924.77,1947.31,5,1,CA,0,Marketing
ACCT-012,LEAD-07261,Digital Retarget,Organic Search,2023-06-18,Opportunity,Professional,34600.0,3,8,199,60,15,1842.55,762.7,8,1,ES,0,Marketing
ACCT-030,LEAD-02452,Digital Retarget,Organic Search,2023-06-18,Opportunity,Professional,34600.0,3,8,199,60,15,2278.84,745.11,8,1,ES,0,Marketing
ACCT-012,LEAD-05621,Digital Retarget,Paid Social,2023-05-27,Opportunity,Professional,48752.0,3,8,73,100,0,10640.27,492.68,9,1,ES,0,Marketing
ACCT-012,LEAD-10995,Enterprise Expansion,Organic Search,2023-04-25,Lead,Standard,15716.0,2,8,16,30,26,3265.02,0.0,8,0,SA,1,Marketing
ACCT-012,LEAD-07373,Digital Retarget,Partner Referral,2023-04-10,Opportunity,Enterprise,46610.0,3,8,96,96,43,7979.31,729.19,6,1,AU,0,Marketing
ACCT-061,LEAD-05331,Enterprise Expansion,Partner Referral,2023-02-16,Qualified Lead,Professional,74985.0,1,8,587,898,86,9092.85,0.0,2,0,DE,0,Marketing
ACCT-110,LEAD-00263,Digital Retarget,Organic Search,2024-12-27,Opportunity,Enterprise,45576.0,1,9,56,29,25,3371.92,227.32,8,1,ES,0,Marketing
ACCT-029,LEAD-04619,Digital Retarget,Paid Social,2024-12-27,Qualified Lead,Enterprise,113734.0,1,9,6,3,3,4985.56,0.0,1,0,ES,0,Marketing
ACCT-107,LEAD-00940,Year-End Accelerator,Partner Referral,2024-12-16,Qualified Lead,Professional,57100.0,2,9,158,99,17,10043.25,0.0,3,0,SA,0,Marketing
ACCT-109,LEAD-10084,Year-End Accelerator,Organic Search,2024-12-16,Prospect,Professional,24434.0,3,9,3,8,17,3996.16,0.0,7,0,IN,0,Marketing
ACCT-029,LEAD-06019,Q3 Growth Sprint,Organic Search,2024-10-23,Lead,Enterprise,37126.0,2,9,45,9,7,2213.74,100.31,6,1,ES,0,Marketing
ACCT-012,LEAD-01463,Digital Retarget,Organic Search,2024-10-22,Prospect,Professional,45160.0,3,9,8,5,3,2385.03,0.0,7,0,AU,0,Marketing
ACCT-012,LEAD-06424,Year-End Accelerator,Email,2024-08-20,Prospect,Professional,33178.0,2,9,12,2,16,1362.81,0.0,4,0,ES,0,Marketing
ACCT-012,LEAD-08233,Enterprise Expansion,Partner Referral,2024-08-16,Closed Won,Growth,64866.0,2,9,508,21,10,9623.01,1059.99,5,1,CA,0,Marketing
ACCT-012,LEAD-01515,Enterprise Expansion,Email,2024-08-11,Prospect,Growth,34176.0,2,9,11,7,2,1638.36,0.0,3,0,CA,0,Marketing
ACCT-110,LEAD-10855,NovaEdge Awareness,Partner Referral,2024-08-11,Qualified Lead,Growth,50014.0,2,9,234,77,42,6861.33,0.0,5,0,ES,0,Marketing
ACCT-111,LEAD-10909,Q3 Growth Sprint,Direct Mail,2024-08-04,Closed Won,Professional,92344.0,1,9,992,694,119,2726.24,4000.71,1,1,AU,0,Marketing
ACCT-033,LEAD-03376,Year-End Accelerator,Partner Referral,2024-06-29,Qualified Lead,Growth,55282.0,2,9,125,73,19,9861.57,0.0,4,0,ES,0,Marketing
ACCT-030,LEAD-10232,Q3 Growth Sprint,Partner Referral,2024-05-19,Qualified Lead,Enterprise,48799.0,2,9,174,81,24,5802.75,0.0,3,0,ES,0,Marketing
ACCT-012,LEAD-05547,Enterprise Expansion,Paid Social,2024-02-11,Closed Won,Enterprise,84169.0,1,9,1478,403,0,9755.44,2411.69,3,1,ES,0,Marketing
ACCT-012,LEAD-08362,Enterprise Expansion,Paid Social,2024-02-11,Closed Won,Enterprise,84169.0,1,9,1478,403,0,9447.05,4062.13,3,1,SA,0,Marketing
ACCT-012,LEAD-03524,Digital Retarget,Paid Social,2024-02-07,Opportunity,Growth,39763.0,2,9,80,60,16,10114.09,284.22,9,1,ES,0,Marketing
ACCT-012,LEAD-10095,Enterprise Expansion,Partner Referral,2023-10-27,Qualified Lead,Enterprise,74165.0,1,9,1001,240,12,10964.27,0.0,2,0,CA,0,Marketing
ACCT-044,LEAD-08897,Digital Retarget,Partner Referral,2023-10-19,Closed Won,Professional,42720.0,3,9,392,91,112,12848.97,1618.69,8,1,DE,0,Marketing
ACCT-080,LEAD-00466,Year-End Accelerator,Partner Referral,2023-09-26,Qualified Lead,Professional,65275.0,1,9,388,218,21,8943.94,0.0,2,0,ES,0,Marketing
ACCT-030,LEAD-11025,Enterprise Expansion,Organic Search,2023-07-24,Lead,Professional,36443.0,3,9,65,46,20,629.57,0.0,8,0,ES,0,Marketing
ACCT-015,LEAD-02387,Digital Retarget,Paid Social,2023-07-24,Opportunity,Growth,43776.0,3,9,177,71,20,7022.91,540.99,8,1,SA,0,Marketing
ACCT-080,LEAD-01618,Q3 Growth Sprint,Paid Social,2023-06-19,Closed Won,Professional,56046.0,1,9,577,64,51,10697.0,1616.82,8,1,DE,0,Marketing
ACCT-012,LEAD-00025,NovaEdge Awareness,Partner Referral,2023-04-29,Qualified Lead,Professional,65148.0,2,9,460,422,153,8283.67,0.0,4,0,CA,0,Marketing
ACCT-012,LEAD-03277,NovaEdge Awareness,Paid Social,2023-01-05,Qualified Lead,Professional,49431.0,2,9,219,100,17,7259.51,0.0,8,0,ES,0,Marketing
ACCT-012,LEAD-08566,Year-End Accelerator,Organic Search,2025-01-15,Prospect,Enterprise,32583.0,3,10,5,3,1,2099.25,0.0,7,0,ES,0,Marketing
ACCT-109,LEAD-02634,Digital Retarget,Organic Search,2024-11-13,Lead,Growth,16653.0,2,10,5,31,7,3028.55,119.58,6,1,ES,0,Marketing
ACCT-012,LEAD-08036,Q3 Growth Sprint,Email,2024-11-13,Lead,Standard,26850.0,3,10,31,13,9,2136.95,0.0,4,0,ES,0,Marketing
ACCT-012,LEAD-08159,Digital Retarget,Paid Social,2024-10-26,Lead,Professional,51287.0,3,10,117,22,30,3543.61,0.0,7,0,ES,0,Marketing
ACCT-012,LEAD-07628,Q3 Growth Sprint,Email,2024-10-10,Lead,Standard,43050.0,2,10,30,24,8,1673.73,0.0,5,0,ES,0,Marketing
ACCT-014,LEAD-09597,Enterprise Expansion,Partner Referral,2024-09-01,Qualified Lead,Professional,73448.0,1,10,236,189,130,14630.44,0.0,4,0,CA,0,Marketing
ACCT-012,LEAD-01384,Q3 Growth Sprint,Organic Search,2024-06-07,Lead,Starter,17256.0,2,10,6,14,22,1684.96,130.23,8,1,US,0,Marketing
ACCT-012,LEAD-10150,NovaPulse Launch,Partner Referral,2024-06-05,Closed Won,Professional,86429.0,1,10,464,873,37,10798.04,3343.27,2,1,SA,0,Marketing
ACCT-012,LEAD-03885,Q3 Growth Sprint,Organic Search,2024-04-27,Lead,Enterprise,33569.0,2,10,16,18,24,3483.19,145.98,8,1,ES,0,Marketing
ACCT-081,LEAD-11003,Digital Retarget,Organic Search,2024-04-12,Prospect,Standard,25130.0,2,10,2,7,18,1830.03,0.0,7,0,CA,0,Marketing
ACCT-111,LEAD-08026,Year-End Accelerator,Email,2024-04-09,Qualified Lead,Professional,62998.0,2,10,120,73,58,1291.65,0.0,5,0,CA,0,Marketing
ACCT-012,LEAD-00577,NovaEdge Awareness,Organic Search,2024-02-25,Prospect,Standard,26907.0,3,10,9,7,2,3015.51,0.0,7,0,ES,0,Marketing
ACCT-012,LEAD-08702,Q3 Growth Sprint,Organic Search,2024-02-25,Prospect,Standard,26907.0,3,10,9,7,2,3157.91,0.0,7,0,AU,0,Marketing
ACCT-015,LEAD-05429,Digital Retarget,Organic Search,2024-02-25,Lead,Enterprise,45579.0,2,10,145,33,1,3553.34,0.0,6,0,ES,0,Marketing
ACCT-017,LEAD-00977,Digital Retarget,Partner Referral,2024-02-04,Qualified Lead,Professional,47320.0,2,10,200,111,19,3430.79,0.0,6,0,CA,0,Marketing
ACCT-012,LEAD-02793,Enterprise Expansion,Partner Referral,2024-01-23,Qualified Lead,Enterprise,70179.0,2,10,532,168,133,3821.05,0.0,5,0,SA,0,Marketing
ACCT-012,LEAD-01071,Enterprise Expansion,Partner Referral,2024-01-23,Qualified Lead,Enterprise,70179.0,2,10,532,168,133,10573.93,0.0,5,0,US,0,Marketing
ACCT-012,LEAD-05074,Year-End Accelerator,Organic Search,2024-01-09,Prospect,Growth,28072.0,2,10,30,10,5,3723.25,0.0,7,0,CA,0,Marketing
ACCT-035,LEAD-02632,Q3 Growth Sprint,Paid Social,2023-12-18,Opportunity,Professional,50501.0,3,10,297,38,152,11974.26,1085.4,6,1,IN,0,Marketing
ACCT-012,LEAD-06404,Q3 Growth Sprint,Partner Referral,2023-09-16,Qualified Lead,Professional,58917.0,4,10,151,89,28,8207.66,0.0,5,0,SA,0,Marketing
ACCT-061,LEAD-10240,Enterprise Expansion,Paid Social,2023-08-11,Closed Won,Professional,69372.0,1,10,997,269,42,2984.43,2794.97,4,1,CA,0,Marketing
ACCT-061,LEAD-02521,Q3 Growth Sprint,Organic Search,2023-06-28,Lead,Growth,35178.0,2,10,23,13,18,3554.03,104.83,7,1,ES,0,Marketing
ACCT-012,LEAD-04301,Q3 Growth Sprint,Organic Search,2023-06-28,Lead,Growth,35178.0,2,10,23,13,18,2929.0,140.09,7,1,AU,0,Marketing
ACCT-081,LEAD-07381,NovaPulse Launch,Paid Social,2023-05-21,Closed Won,Professional,75693.0,1,10,797,293,30,2459.91,3222.85,4,1,ES,0,Marketing
ACCT-012,LEAD-02407,Year-End Accelerator,Partner Referral,2023-04-22,Closed Won,Professional,69109.0,1,10,823,459,95,6520.41,2623.74,4,1,US,0,Marketing
ACCT-012,LEAD-09064,Year-End Accelerator,Partner Referral,2023-04-22,Closed Won,Professional,69109.0,1,10,823,459,95,4746.84,2939.75,4,1,ES,0,Marketing
ACCT-012,LEAD-05067,NovaPulse Launch,Partner Referral,2024-09-06,Closed Won,Professional,80134.0,1,11,966,282,26,9791.14,3073.32,5,1,ES,0,Marketing
ACCT-012,LEAD-10281,Digital Retarget,Partner Referral,2024-08-29,Closed Won,Professional,64713.0,2,11,180,241,54,5039.8,784.2,4,1,AU,0,Marketing
ACCT-030,LEAD-11191,NovaEdge Awareness,Organic Search,2024-06-22,Lead,Professional,41411.0,1,11,37,38,18,3547.94,0.0,6,0,ES,0,Marketing
ACCT-012,LEAD-01994,Q3 Growth Sprint,Organic Search,2024-05-29,Prospect,Professional,,2,11,5,6,1,2668.99,0.0,7,0,US,0,Marketing
ACCT-012,LEAD-02552,Enterprise Expansion,Partner Referral,2024-05-03,Opportunity,Enterprise,55521.0,4,11,416,26,4,5889.96,1064.46,7,1,ES,0,Marketing
ACCT-012,LEAD-06720,Enterprise Expansion,Paid Social,2024-04-27,Opportunity,Growth,43795.0,2,11,314,53,107,3431.18,885.35,7,1,ES,0,Marketing
ACCT-003,LEAD-04557,Enterprise Expansion,Organic Search,2024-04-14,Lead,Professional,22070.0,2,11,10,19,21,1388.92,0.0,6,0,SA,0,Marketing
ACCT-061,LEAD-01183,NovaEdge Awareness,Organic Search,2024-03-31,Prospect,Growth,36408.0,3,11,9,4,3,1393.64,0.0,6,0,DE,0,Marketing
ACCT-012,LEAD-04186,Year-End Accelerator,Email,2024-02-08,Lead,Professional,34026.0,3,11,18,15,17,523.49,0.0,5,0,CA,0,Marketing
ACCT-081,LEAD-01419,Enterprise Expansion,Email,2024-02-08,Lead,Professional,34026.0,3,11,18,15,17,2511.58,0.0,5,0,ES,0,Marketing
ACCT-012,LEAD-00967,Digital Retarget,Partner Referral,2024-01-23,Closed Won,Professional,46049.0,3,11,342,112,19,13814.51,1071.66,7,1,ES,0,Marketing
ACCT-080,LEAD-01048,Digital Retarget,Organic Search,2024-01-15,Opportunity,Growth,35641.0,2,11,63,67,28,1052.91,315.82,7,1,SA,0,Marketing
ACCT-012,LEAD-09262,Q3 Growth Sprint,Organic Search,2024-01-05,Lead,Standard,32414.0,1,11,20,5,12,1709.48,102.12,7,1,SA,0,Marketing
ACCT-015,LEAD-03427,NovaEdge Awareness,Paid Social,2023-10-06,Qualified Lead,Enterprise,59821.0,2,11,629,70,35,8389.39,0.0,8,0,SA,0,Marketing
ACCT-109,LEAD-05892,NovaPulse Launch,Organic Search,2023-10-04,Qualified Lead,Professional,34968.0,2,11,158,45,2,1985.08,0.0,7,0,SA,0,Marketing
ACCT-012,LEAD-08911,NovaEdge Awareness,Partner Referral,2023-10-02,Qualified Lead,Enterprise,56320.0,2,11,201,172,83,6001.18,0.0,4,0,ES,0,Marketing
ACCT-012,LEAD-06606,Enterprise Expansion,Partner Referral,2023-09-23,Closed Won,Growth,70091.0,2,11,964,137,11,13143.65,1693.88,8,1,ES,0,Marketing
ACCT-012,LEAD-02677,NovaEdge Awareness,Partner Referral,2023-09-23,Qualified Lead,Professional,46097.0,2,11,72,68,8,7616.32,0.0,4,0,SA,0,Marketing
ACCT-108,LEAD-00252,NovaPulse Launch,Partner Referral,2023-09-08,Qualified Lead,Enterprise,41003.0,1,11,123,142,88,8798.5,0.0,6,0,SA,0,Marketing
ACCT-080,LEAD-09860,Q3 Growth Sprint,Organic Search,2023-09-06,Qualified Lead,Professional,44911.0,2,11,159,22,31,1330.22,0.0,7,0,ES,0,Marketing
ACCT-082,LEAD-01388,Q3 Growth Sprint,Organic Search,2023-08-12,Lead,Professional,33249.0,2,11,6,21,42,2501.73,0.0,6,0,AU,0,Marketing
ACCT-012,LEAD-00979,NovaEdge Awareness,Organic Search,2023-08-12,Lead,Professional,33249.0,2,11,6,21,42,2511.84,0.0,6,0,ES,0,Marketing
ACCT-012,LEAD-07494,NovaPulse Launch,Paid Social,2023-07-10,Qualified Lead,Enterprise,42873.0,3,11,209,40,15,11926.92,0.0,8,0,CA,0,Marketing
ACCT-044,LEAD-10490,Q3 Growth Sprint,Paid Social,2023-05-25,Qualified Lead,Enterprise,51039.0,3,11,100,79,109,4952.31,0.0,7,0,AU,0,Marketing
ACCT-078,LEAD-03403,NovaEdge Awareness,Partner Referral,2023-03-02,Qualified Lead,Enterprise,78952.0,2,11,1170,594,134,14735.33,0.0,6,0,ES,0,Marketing
ACCT-080,LEAD-02715,Digital Retarget,Paid Social,2023-01-08,Opportunity,Growth,29435.0,3,11,70,37,64,8582.3,280.23,9,1,CA,0,Marketing
ACCT-082,LEAD-04828,Year-End Accelerator,Direct Mail,2025-01-19,Qualified Lead,Professional,79865.0,2,12,71,278,38,5178.54,0.0,1,0,SA,0,Marketing
ACCT-012,LEAD-00092,Q3 Growth Sprint,Organic Search,2024-12-09,Lead,Professional,34176.0,2,12,5,24,20,2900.3,0.0,6,0,CA,0,Marketing
ACCT-106,LEAD-03312,NovaPulse Launch,Organic Search,2024-12-09,Lead,Professional,34176.0,2,12,5,24,20,3106.34,0.0,6,0,IN,0,Marketing
ACCT-012,LEAD-11176,Year-End Accelerator,Partner Referral,2024-12-09,Qualified Lead,Enterprise,65968.0,2,12,376,83,4,3588.53,0.0,3,0,CA,0,Marketing
ACCT-106,LEAD-01446,NovaPulse Launch,Partner Referral,2024-10-30,Qualified Lead,Growth,86424.0,1,12,387,569,68,10276.88,0.0,1,0,SA,0,Marketing
ACCT-012,LEAD-09699,Enterprise Expansion,Partner Referral,2024-07-08,Qualified Lead,Professional,67272.0,2,12,357,271,14,8960.73,0.0,5,0,ES,0,Marketing
ACCT-012,LEAD-09790,Year-End Accelerator,Paid Social,2024-06-07,Closed Won,Professional,78499.0,1,12,912,170,97,11041.55,2097.12,4,1,CA,0,Marketing
ACCT-012,LEAD-02324,Q3 Growth Sprint,Partner Referral,2024-05-09,Closed Won,Professional,77044.0,2,12,625,242,76,12586.32,2118.48,4,1,ES,0,Marketing
ACCT-103,LEAD-05080,Digital Retarget,Direct Mail,2024-05-02,Closed Won,Professional,70515.0,1,12,420,452,140,3790.09,2550.72,2,1,MX,0,Marketing
ACCT-080,LEAD-04992,Digital Retarget,Paid Social,2024-03-28,Lead,Growth,17459.0,2,12,6,16,30,8208.91,143.6,7,1,ES,0,Marketing
ACCT-012,LEAD-07849,NovaEdge Awareness,Partner Referral,2024-03-18,Qualified Lead,Enterprise,80336.0,1,12,209,456,66,11651.14,0.0,1,0,ES,0,Marketing
ACCT-012,LEAD-04808,Q3 Growth Sprint,Organic Search,2024-03-13,Prospect,Professional,15759.0,1,12,1,5,3,2807.14,0.0,7,0,ES,0,Marketing
ACCT-012,LEAD-10401,Enterprise Expansion,Email,2024-03-12,Prospect,Standard,26326.0,1,12,1,5,9,2595.84,0.0,3,0,DE,1,Marketing
ACCT-014,LEAD-07793,Enterprise Expansion,Paid Social,2024-03-08,Closed Won,Professional,62061.0,2,12,641,84,38,8282.48,1899.54,6,1,ES,0,Marketing
ACCT-060,LEAD-09303,Enterprise Expansion,Paid Social,2024-02-02,Prospect,Professional,5305.0,2,12,12,7,5,8463.41,0.0,13,0,IN,0,Marketing
ACCT-038,LEAD-06853,Enterprise Expansion,Partner Referral,2024-01-05,Closed Won,Growth,75777.0,1,12,712,538,80,6707.19,2549.67,1,1,AU,0,Marketing
ACCT-030,LEAD-07366,Enterprise Expansion,Partner Referral,2024-01-05,Closed Won,Growth,75777.0,1,12,712,538,80,9954.89,3094.67,1,1,IN,0,Marketing
ACCT-080,LEAD-09780,NovaPulse Launch,Partner Referral,2023-12-26,Qualified Lead,Growth,71499.0,2,12,465,132,37,4081.6,0.0,4,0,ES,0,Marketing
ACCT-080,LEAD-07573,Q3 Growth Sprint,Organic Search,2023-11-06,Lead,Enterprise,31626.0,2,12,39,9,34,1532.89,186.77,7,1,DE,0,Marketing
ACCT-047,LEAD-01379,Digital Retarget,Email,2023-10-23,Qualified Lead,Growth,42670.0,1,12,154,46,15,939.1,0.0,4,0,SA,0,Marketing
ACCT-030,LEAD-08923,Digital Retarget,Partner Referral,2023-10-13,Closed Won,Professional,83917.0,1,12,514,732,79,4585.92,3017.25,3,1,ES,0,Marketing
ACCT-008,LEAD-03547,Digital Retarget,Organic Search,2023-06-16,Lead,Growth,41021.0,2,12,14,9,12,3900.21,120.97,6,1,SA,0,Marketing
ACCT-025,LEAD-08707,Digital Retarget,Direct Mail,2023-01-26,Closed Won,Professional,79456.0,1,12,565,548,99,7437.67,3193.74,3,1,ES,0,Marketing
ACCT-033,LEAD-01891,Digital Retarget,Direct Mail,2023-01-10,Closed Won,Growth,78789.0,1,12,667,850,83,3170.31,3985.26,2,1,ES,0,Marketing
ACCT-061,LEAD-06271,NovaEdge Awareness,Email,2025-01-20,Lead,Enterprise,50870.0,2,13,53,8,2,1704.62,0.0,5,0,ES,0,Marketing
ACCT-012,LEAD-09635,Digital Retarget,Organic Search,2024-11-15,Lead,Growth,35876.0,1,13,66,40,14,3322.71,0.0,6,0,ES,0,Marketing
ACCT-081,LEAD-09727,NovaEdge Awareness,Organic Search,2024-09-21,Lead,Professional,23539.0,1,13,4,11,25,3112.96,0.0,6,0,CA,0,Marketing
ACCT-012,LEAD-06205,Digital Retarget,Email,2024-09-16,Lead,Growth,32557.0,2,13,34,29,10,1346.79,107.98,5,1,CA,0,Marketing
ACCT-101,LEAD-10681,NovaEdge Awareness,Partner Referral,2024-08-04,Qualified Lead,Standard,62466.0,2,13,129,259,83,14554.72,0.0,4,0,ES,0,Marketing
ACCT-084,LEAD-05156,Q3 Growth Sprint,Partner Referral,2024-08-04,Qualified Lead,Standard,62466.0,2,13,129,259,83,4689.08,0.0,4,0,ES,0,Marketing
ACCT-012,LEAD-03050,Q3 Growth Sprint,Partner Referral,2024-07-03,Qualified Lead,Professional,54198.0,3,13,185,28,17,14598.0,0.0,4,0,ES,0,Marketing
ACCT-109,LEAD-08164,Year-End Accelerator,Partner Referral,2024-06-09,Qualified Lead,Enterprise,82170.0,1,13,1023,651,37,13321.69,0.0,2,0,SA,0,Marketing
